"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"12/02/15", "125", "2.1", "29.7", "58.3", "32.0", "1004.7", "0.0", ""
"12/02/16", "133", "2.3", "30.1", "57.1", "32.5", "1004.6", "0.0", ""
"12/02/24", "127", "2.4", "30.5", "54.7", "32.7", "1002.5", "0.0", ""
"12/03/04", "192", "3.4", "31.2", "51.7", "33.3", "1003.9", "0.0", ""
"12/03/08", "144", "2.9", "30.3", "58.6", "33.1", "1002.2", "0.0", ""
"12/03/12", "125", "2.4", "30.8", "59.8", "34.4", "1008.3", "0.0", ""
"12/03/13", "164", "2.8", "31.4", "53.7", "34.2", "1007.9", "0.0", ""
"12/03/14", "238", "3.6", "30.4", "56.1", "32.8", "1007.5", "0.0", ""
"12/03/17", "209", "2.7", "31.1", "49.5", "32.7", "1005.1", "0.0", ""
"12/03/18", "256", "2.3", "30.8", "50.5", "32.3", "1006.1", "0.0", ""
"12/03/19", "199", "2.9", "30.5", "49.4", "31.7", "1006.1", "0.0", ""
"12/03/24", "115", "3.2", "31.7", "56.2", "35.4", "1007.0", "0.0", ""
"12/03/30", "236", "2.8", "33.2", "40.6", "34.3", "1005.3", "0.0", ""
"12/04/01", "56", "2.4", "27.7", "61.4", "29.1", "1008.9", "0.0", ""
"12/04/06", "248", "3.2", "27.8", "69.5", "30.3", "1007.4", "0.2", ""
"12/04/07", "320", "2.5", "28.1", "66.9", "30.5", "1008.0", "0.6", ""
"12/04/09", "258", "2.9", "28.5", "66.7", "31.2", "1007.9", "0.4", ""
"12/04/11", "247", "3.1", "31.6", "52.9", "34.4", "1004.8", "0.0", ""
"12/04/20", "237", "3.6", "31.8", "54.5", "35.2", "1004.1", "0.0", ""
"12/04/23", "253", "3.1", "32.8", "48.7", "35.5", "1003.1", "0.0", ""
"12/04/24", "254", "3.8", "33.2", "46.8", "35.8", "1003.3", "0.0", ""
"12/05/11", "258", "3.8", "32.4", "51.4", "35.6", "1002.7", "0.0", ""
"12/05/12", "270", "4.0", "32.0", "53.0", "35.0", "1002.2", "0.0", ""
"12/05/14", "267", "4.3", "32.1", "51.2", "34.9", "1002.5", "0.0", ""
"12/05/15", "281", "4.0", "32.8", "52.1", "36.4", "1002.0", "0.0", ""
"12/05/16", "271", "2.7", "28.4", "71.7", "31.8", "1001.1", "0.0", ""
"12/05/21", "251", "3.3", "31.4", "56.5", "34.7", "1002.7", "0.0", ""
"12/05/22", "258", "3.1", "31.0", "59.2", "34.7", "1003.0", "0.0", ""
"12/05/28", "208", "3.3", "29.7", "64.2", "33.0", "1001.8", "0.0", ""
"12/06/01", "226", "2.9", "29.2", "71.7", "33.6", "1002.5", "0.0", ""
"12/06/11", "228", "3.3", "30.4", "56.0", "32.7", "1003.0", "0.0", ""
"12/06/12", "224", "3.1", "29.3", "62.2", "31.9", "1004.7", "0.0", ""
"12/06/14", "259", "3.5", "30.6", "56.4", "33.2", "1003.9", "0.0", ""
"12/06/20", "232", "3.1", "28.5", "66.6", "31.1", "1003.7", "14.4", ""
"12/06/22", "246", "3.8", "29.8", "61.4", "32.7", "1005.0", "0.0", ""
"12/06/29", "240", "3.5", "29.8", "58.9", "32.2", "1001.6", "0.0", ""
"12/07/02", "246", "2.7", "30.0", "62.2", "33.2", "1002.0", "0.4", ""
"12/07/12", "218", "3.3", "28.1", "55.9", "29.1", "1002.5", "49.4", ""
"12/07/31", "240", "2.7", "27.6", "73.2", "30.3", "1003.4", "0.6", ""
"12/08/07", "250", "3.1", "27.7", "68.9", "30.0", "1004.6", "0.2", ""
"12/08/09", "227", "3.0", "26.1", "72.4", "27.5", "1002.6", "6.4", ""
"12/08/13", "263", "3.0", "27.1", "71.5", "29.1", "1003.9", "2.0", ""
"12/08/15", "240", "2.6", "27.6", "70.8", "30.1", "1003.6", "4.4", ""
"12/08/20", "242", "3.1", "28.6", "69.4", "31.8", "1004.9", "0.4", ""
"12/08/22", "269", "3.3", "28.9", "66.9", "31.9", "1003.8", "1.0", ""
"12/08/25", "226", "2.7", "28.0", "61.6", "29.7", "1004.4", "10.0", ""
"12/08/28", "257", "3.2", "29.5", "63.9", "32.7", "1003.7", "0.0", ""
"12/09/02", "258", "3.6", "28.8", "60.4", "30.8", "1003.6", "1.2", ""
"12/09/05", "297", "2.4", "27.3", "59.7", "28.5", "1004.1", "81.8", ""
"13/03/11", "182", "2.7", "30.8", "52.4", "32.7", "1006.0", "0.0", ""
"13/03/14", "124", "2.5", "30.6", "53.2", "32.6", "1007.6", "0.0", ""
"13/03/20", "154", "2.6", "31.3", "49.9", "33.2", "1004.8", "0.0", ""
"13/03/24", "189", "2.6", "32.4", "47.5", "34.5", "1003.3", "0.0", ""
"13/03/30", "166", "3.4", "31.4", "57.1", "35.0", "1002.9", "0.0", ""
"13/04/01", "147", "2.8", "32.4", "55.6", "36.7", "1004.7", "0.0", ""
"13/04/06", "265", "4.1", "33.8", "39.8", "35.0", "1000.6", "0.0", ""
"13/04/10", "166", "3.1", "31.7", "51.0", "34.1", "1003.9", "0.0", ""
"13/04/15", "162", "3.8", "29.8", "62.0", "32.8", "1004.2", "0.6", ""
"13/04/22", "142", "3.0", "32.4", "51.8", "35.5", "1004.9", "0.0", ""
"13/04/25", "234", "2.9", "29.4", "64.5", "32.5", "1005.9", "7.8", ""
"13/05/08", "218", "2.8", "32.0", "58.2", "36.5", "1003.2", "0.2", ""
"13/05/15", "241", "2.4", "32.0", "57.7", "36.5", "1001.7", "0.6", ""
"13/05/17", "228", "3.4", "32.8", "50.0", "35.8", "1003.5", "0.2", ""
"13/06/12", "21", "1.9", "27.3", "68.2", "29.3", "1000.4", "0.0", ""
"13/06/14", "266", "2.9", "29.5", "62.1", "32.2", "999.0", "0.0", ""
"13/06/16", "226", "2.8", "29.1", "66.8", "32.3", "999.0", "0.0", ""
"13/06/17", "231", "2.3", "27.8", "74.6", "30.8", "998.6", "0.2", ""
"13/06/22", "222", "2.9", "28.2", "73.2", "31.5", "1000.1", "0.2", ""
"13/06/23", "226", "2.7", "26.8", "80.5", "29.4", "1001.1", "0.0", ""
"13/06/24", "226", "2.0", "27.8", "79.8", "31.7", "1004.1", "0.2", ""
"13/06/28", "257", "2.8", "28.7", "66.5", "31.4", "1003.7", "0.2", ""
"13/07/06", "233", "2.7", "28.5", "72.2", "32.1", "1002.5", "0.0", ""
"13/07/11", "225", "2.6", "27.0", "80.6", "29.9", "1005.1", "0.2", ""
"13/07/13", "266", "3.6", "29.1", "64.1", "31.9", "1001.3", "0.4", ""
"13/07/18", "264", "3.8", "29.7", "59.6", "32.2", "1001.3", "3.4", ""
"13/08/04", "225", "2.3", "28.2", "64.6", "30.2", "1004.4", "0.0", ""
"13/08/13", "226", "2.9", "28.4", "56.9", "29.7", "1001.2", "10.4", ""
"13/08/27", "259", "3.2", "30.3", "59.9", "33.5", "1003.9", "0.2", ""
"13/08/31", "229", "2.9", "27.7", "74.0", "30.5", "1004.7", "10.6", ""
"13/09/10", "348", "2.4", "28.0", "67.3", "30.3", "1003.4", "40.6", ""
"13/09/11", "324", "2.0", "27.4", "62.9", "28.9", "1003.4", "23.8", ""
"13/09/17", "226", "2.3", "26.8", "72.1", "28.7", "1003.8", "2.0", ""
"13/09/24", "239", "2.7", "28.6", "71.2", "32.1", "1003.0", "5.8", ""
"13/10/02", "339", "1.6", "27.3", "73.7", "29.7", "1007.4", "2.4", ""
"13/10/07", "59", "2.8", "25.7", "73.9", "27.0", "1005.0", "19.6", ""
"13/10/08", "312", "1.9", "25.0", "85.3", "25.7", "1006.7", "51.4", ""
"13/10/27", "47", "1.8", "26.6", "69.6", "28.1", "1009.6", "0.0", ""
"13/11/15", "49", "2.7", "27.7", "67.2", "29.7", "1007.8", "3.0", ""
"13/11/18", "42", "2.2", "26.9", "72.5", "28.8", "1009.5", "0.0", ""
"13/11/26", "86", "1.6", "26.2", "69.8", "27.6", "1006.2", "28.4", ""
"13/12/11", "10", "1.7", "24.9", "67.3", "25.9", "1006.7", "0.0", ""
"13/12/23", "90", "2.0", "21.5", "65.1", "23.9", "1012.9", "0.0", ""
"13/12/26", "64", "2.0", "21.2", "62.3", "24.2", "1011.9", "0.0", ""
"14/01/14", "36", "2.3", "22.2", "59.7", "24.5", "1013.0", "0.0", ""
"14/02/01", "231", "2.0", "26.3", "50.5", "26.8", "1008.0", "0.0", ""
"14/02/05", "180", "2.3", "27.7", "57.5", "28.8", "1003.7", "0.0", ""
"14/02/22", "125", "2.1", "27.9", "59.8", "29.3", "1009.8", "0.6", ""
"14/02/25", "133", "2.3", "28.2", "59.9", "29.7", "1009.1", "0.0", ""
"14/03/07", "162", "2.6", "29.2", "56.5", "30.8", "1008.6", "0.0", ""
"14/03/08", "216", "2.9", "29.5", "54.4", "31.0", "1008.7", "0.0", ""
"14/03/16", "130", "2.3", "31.3", "55.7", "34.4", "1009.0", "0.0", ""
"14/03/20", "164", "2.8", "31.5", "52.6", "34.0", "1004.8", "0.0", ""
"14/03/24", "152", "2.1", "30.2", "59.1", "33.1", "1007.4", "0.0", ""
"14/03/29", "127", "2.8", "30.9", "58.6", "34.2", "1004.4", "0.0", ""
"14/04/08", "244", "3.0", "31.6", "44.8", "32.6", "1006.2", "0.0", ""
"14/04/09", "219", "2.9", "32.0", "46.4", "33.6", "1005.6", "0.0", ""
"14/04/11", "255", "3.0", "30.6", "58.2", "33.6", "1005.2", "1.2", ""
"14/04/12", "257", "3.2", "30.3", "58.9", "33.2", "1005.2", "0.0", ""
"14/04/24", "244", "2.6", "29.1", "70.3", "33.0", "1004.2", "24.8", ""
"14/04/30", "260", "2.9", "31.7", "53.8", "34.8", "1004.3", "0.0", ""
"14/05/14", "263", "3.8", "32.8", "51.8", "36.4", "1002.1", "0.0", ""
"14/05/17", "254", "3.1", "33.1", "52.5", "37.2", "1003.3", "0.0", ""
"14/05/22", "229", "3.3", "31.0", "56.3", "34.0", "1002.7", "0.0", ""
"14/05/27", "235", "3.2", "30.3", "49.4", "31.4", "1004.8", "0.0", ""
"14/06/07", "216", "3.1", "29.4", "64.4", "32.5", "1000.8", "0.8", ""
"14/06/14", "224", "2.4", "28.7", "70.1", "32.1", "1001.0", "2.0", ""
"14/06/29", "273", "4.6", "31.8", "53.7", "34.8", "1002.0", "0.6", ""
"14/07/03", "276", "4.1", "31.2", "57.5", "34.6", "1001.7", "0.0", ""
"14/07/31", "268", "2.7", "29.4", "62.5", "32.2", "1003.2", "0.0", ""
"16/12/13", "307", "1.7", "26.7", "65.1", "28.1", "1006.0", "0.0", ""
"16/12/14", "34", "1.8", "28.6", "61.1", "30.6", "1006.4", "0.0", ""
"17/01/09", "43", "0.8", "24.3", "98.7", "23.4", "1005.2", "12.0", ""
"17/01/14", "353", "1.5", "27.8", "69.1", "30.1", "1006.3", "0.0", ""
"17/01/15", "51", "1.5", "27.7", "71.2", "30.2", "1007.3", "0.0", ""
"17/01/17", "221", "1.5", "25.9", "85.4", "27.5", "1008.8", "1.0", ""
"17/01/22", "32", "2.5", "26.6", "60.5", "27.6", "1011.7", "0.0", ""
"17/01/25", "184", "1.4", "24.5", "68.1", "25.5", "1011.5", "0.0", ""
"17/01/26", "39", "2.3", "26.7", "64.2", "28.0", "1011.1", "0.0", ""
"17/01/28", "169", "1.5", "26.1", "57.3", "26.9", "1008.6", "0.0", ""
"17/01/31", "92", "1.6", "26.1", "59.5", "27.0", "1008.5", "0.0", ""
"17/02/01", "108", "1.8", "26.1", "55.2", "26.9", "1009.3", "0.0", ""
"17/02/03", "54", "1.5", "27.3", "70.5", "29.5", "1008.5", "0.0", ""
"17/02/06", "248", "1.9", "29.6", "45.8", "29.9", "1005.6", "0.0", ""
"17/02/08", "223", "2.4", "28.7", "51.5", "29.5", "1006.1", "0.0", ""
"17/02/11", "56", "1.5", "26.8", "60.8", "27.8", "1011.2", "2.6", ""
"17/02/16", "95", "1.7", "26.0", "55.4", "26.7", "1010.5", "0.0", ""
"17/02/18", "99", "1.6", "27.4", "49.7", "27.8", "1010.1", "0.0", ""
"17/02/26", "102", "2.2", "29.9", "63.4", "33.4", "1005.8", "0.0", ""
"17/03/06", "209", "2.7", "31.2", "47.0", "32.4", "1003.0", "0.0", ""
"17/03/23", "126", "2.8", "31.5", "59.4", "35.9", "1005.0", "0.0", ""
"17/04/20", "256", "3.7", "32.4", "47.0", "34.4", "1003.9", "0.0", ""
"17/04/24", "254", "3.6", "33.5", "45.4", "36.0", "1003.9", "0.0", ""
"17/05/11", "133", "2.1", "30.4", "66.1", "35.1", "1005.0", "0.0", ""
"17/05/27", "6", "1.4", "27.2", "92.4", "31.6", "1001.6", "8.2", ""
"17/06/01", "231", "2.4", "30.3", "70.9", "36.1", "1002.5", "0.0", ""
"17/06/09", "118", "1.4", "28.6", "85.7", "34.9", "1002.1", "0.8", ""
"17/06/14", "274", "2.8", "30.5", "60.7", "34.1", "1004.8", "0.0", ""
"17/06/21", "229", "3.4", "30.2", "67.5", "34.9", "1002.4", "0.0", ""
"17/06/29", "251", "2.8", "30.4", "65.1", "34.8", "1002.2", "0.0", ""
"17/07/20", "259", "2.3", "26.9", "83.1", "29.7", "1002.5", "0.0", ""
"17/07/31", "246", "3.3", "31.3", "59.6", "35.4", "1001.7", "0.0", ""
"17/08/09", "263", "2.5", "29.1", "70.3", "33.0", "1004.7", "0.0", ""
"17/08/18", "271", "2.6", "28.5", "70.2", "31.8", "1002.9", "0.0", ""
"17/09/13", "259", "2.6", "29.9", "68.0", "34.3", "1003.9", "0.0", ""
"17/09/14", "276", "2.8", "31.1", "67.6", "37.2", "1000.8", "0.0", ""
"17/09/19", "266", "2.9", "31.1", "63.3", "35.9", "1004.0", "0.0", ""
"17/09/22", "280", "2.2", "28.6", "78.8", "33.4", "1002.7", "0.0", ""
"17/10/31", "316", "3.0", "24.8", "70.1", "25.8", "1009.8", "3.8", ""
"17/11/04", "46", "2.9", "27.4", "52.4", "28.0", "1006.4", "0.0", ""
"17/11/29", "211", "2.0", "27.4", "69.6", "29.4", "1007.0", "0.0", ""
"17/12/19", "85", "1.4", "17.0", "57.9", "26.5", "1015.1", "0.0", ""
"17/12/27", "26", "1.6", "20.1", "95.3", "16.9", "1009.5", "12.2", ""
"17/12/31", "8", "2.0", "24.8", "70.1", "25.7", "1008.0", "0.0", ""
"18/01/20", "148", "2.0", "27.2", "60.3", "28.3", "1005.0", "0.0", ""
"18/02/16", "207", "2.9", "30.4", "56.5", "32.8", "1005.9", "0.0", ""
"18/03/04", "246", "1.5", "27.1", "71.6", "29.2", "1004.4", "0.0", ""
"18/03/29", "217", "2.9", "31.1", "55.5", "34.0", "1004.7", "0.0", ""
"18/03/30", "199", "3.0", "31.1", "61.8", "35.4", "1004.7", "0.0", ""
"18/04/11", "197", "3.3", "31.2", "60.0", "35.3", "1004.5", "0.0", ""
"18/04/17", "5", "1.9", "27.1", "81.2", "30.2", "1008.0", "0.2", ""
"18/04/18", "119", "2.2", "28.5", "71.5", "32.0", "1006.3", "0.0", ""
"18/04/24", "190", "3.6", "32.2", "61.0", "38.0", "1003.9", "14.0", ""
"18/11/02", "48", "2.1", "25.4", "64.8", "26.4", "1009.9", "0.0", ""
"18/11/05", "33", "1.9", "28.0", "66.9", "30.3", "1008.0", "0.0", ""
"19/02/14", "117", "2.5", "29.0", "65.7", "32.1", "1009.8", "1.0", ""
"19/04/05", "197", "2.9", "30.0", "66.4", "34.1", "1007.3", "0.6", ""
"19/04/12", "192", "3.0", "33.0", "58.0", "38.9", "1004.1", "0.0", ""
"19/04/15", "218", "3.2", "31.7", "63.2", "37.3", "1005.8", "0.0", ""
"19/05/06", "265", "4.8", "32.9", "53.8", "37.1", "1002.7", "0.0", ""
"19/05/17", "258", "3.9", "32.1", "57.4", "36.5", "1003.9", "0.0", ""
"19/05/20", "254", "3.5", "31.8", "62.5", "37.3", "1004.5", "7.0", ""
"19/06/02", "222", "2.8", "29.0", "79.0", "34.6", "1004.8", "21.2", ""
"19/06/12", "222", "2.5", "29.4", "72.7", "34.3", "1003.5", "0.0", ""
"19/06/13", "222", "2.9", "30.1", "69.8", "35.3", "1003.5", "0.4", ""
"19/06/19", "236", "2.3", "28.9", "73.0", "33.0", "1004.1", "0.0", ""
"19/06/27", "235", "3.1", "27.5", "78.9", "30.8", "1003.3", "3.2", ""
"19/07/04", "256", "2.1", "26.2", "84.6", "28.2", "1004.1", "4.4", ""
"19/07/05", "281", "1.9", "26.8", "83.0", "29.6", "1004.7", "0.6", ""
"19/07/12", "278", "3.7", "31.6", "59.6", "36.1", "1006.3", "0.0", ""
"19/07/30", "287", "4.2", "29.5", "59.9", "31.8", "1002.5", "0.0", ""
"19/08/05", "228", "2.7", "27.3", "82.3", "30.8", "1000.4", "5.2", ""
"19/08/08", "261", "2.3", "26.8", "83.9", "29.7", "1000.1", "3.8", ""
"19/08/09", "273", "3.2", "29.0", "71.7", "32.9", "997.9", "0.0", ""
"19/08/12", "202", "1.8", "28.0", "79.7", "32.0", "1002.1", "0.4", ""
"19/08/16", "267", "3.5", "30.4", "67.4", "35.4", "1001.4", "0.0", ""
"19/08/19", "282", "2.7", "28.7", "74.5", "32.8", "1003.0", "0.4", ""
"19/08/26", "260", "2.7", "26.4", "83.0", "28.7", "1002.2", "3.4", ""
"19/09/02", "243", "2.9", "26.9", "81.5", "29.6", "1002.5", "0.8", ""
"19/09/03", "260", "2.8", "26.9", "82.1", "29.6", "1001.9", "5.4", ""
"19/09/04", "259", "2.0", "27.4", "77.3", "30.4", "1002.1", "0.2", ""
"19/09/05", "235", "2.7", "27.5", "78.4", "30.7", "1002.7", "0.2", ""
"19/09/06", "247", "3.1", "28.9", "69.1", "32.4", "1002.9", "0.2", ""
"19/09/10", "237", "3.5", "29.1", "65.6", "32.1", "1005.3", "0.0", ""
"19/09/13", "274", "4.6", "30.0", "62.9", "33.4", "1003.7", "0.0", ""
"19/09/16", "261", "2.4", "29.0", "72.6", "33.3", "1001.9", "0.0", ""
"19/09/19", "348", "2.2", "27.9", "80.3", "31.9", "1006.2", "0.2", ""
"19/09/20", "40", "1.9", "27.6", "82.9", "31.5", "1005.4", "2.6", ""
"19/09/23", "55", "1.7", "24.4", "94.3", "24.1", "1009.9", "14.0", ""
"19/09/24", "11", "1.8", "27.5", "77.1", "30.6", "1008.6", "0.2", ""
"19/11/15", "277", "2.0", "26.7", "69.0", "28.4", "1006.7", "0.0", ""
"19/11/16", "197", "2.1", "27.6", "67.4", "29.5", "1006.5", "0.0", ""
"19/11/18", "192", "1.9", "28.5", "65.6", "31.0", "1006.0", "0.0", ""
"19/11/22", "81", "2.4", "26.5", "60.7", "27.5", "1007.9", "0.0", ""
"19/11/23", "223", "2.3", "26.3", "60.5", "27.3", "1007.4", "0.0", ""
"19/11/24", "184", "2.4", "26.4", "59.7", "27.3", "1007.6", "0.0", ""
"19/11/26", "116", "2.6", "27.8", "56.5", "28.8", "1007.1", "0.0", ""
"19/12/02", "55", "2.9", "27.9", "58.7", "29.2", "1008.1", "0.0", ""
"19/12/03", "47", "2.7", "24.4", "57.6", "25.5", "1010.4", "0.0", ""
"19/12/05", "65", "3.1", "21.9", "48.4", "25.0", "1012.9", "0.0", ""
"19/12/06", "48", "3.3", "22.4", "42.6", "25.0", "1013.0", "0.0", ""
"19/12/07", "67", "3.1", "21.1", "45.5", "25.1", "1012.8", "0.0", ""
"19/12/09", "63", "2.2", "22.1", "57.6", "24.6", "1010.8", "0.0", ""
"19/12/10", "84", "2.0", "22.6", "58.5", "24.7", "1008.5", "0.0", ""
"19/12/11", "147", "2.0", "23.3", "60.6", "24.9", "1008.3", "0.0", ""
"19/12/12", "110", "2.0", "23.9", "59.9", "25.2", "1009.0", "0.0", ""
"19/12/14", "106", "2.3", "25.6", "62.2", "26.6", "1009.5", "0.0", ""
"19/12/15", "108", "2.2", "26.2", "62.1", "27.3", "1009.1", "0.0", ""
"19/12/16", "140", "2.3", "27.2", "62.4", "28.5", "1009.2", "0.0", ""
"19/12/17", "150", "2.1", "27.6", "61.6", "29.0", "1008.9", "0.0", ""
"19/12/18", "169", "2.2", "28.4", "61.8", "30.2", "1009.2", "0.0", ""
"19/12/21", "185", "1.9", "28.3", "62.9", "30.2", "1008.3", "0.0", ""
"19/12/23", "207", "2.1", "28.3", "58.3", "29.7", "1008.4", "0.0", ""
"19/12/24", "207", "2.4", "28.0", "61.4", "29.7", "1007.4", "0.0", ""
"19/12/25", "222", "2.1", "28.6", "57.9", "30.1", "1005.9", "0.0", ""
"19/12/26", "249", "1.8", "28.0", "60.6", "29.6", "1006.5", "0.0", ""
"19/12/27", "84", "1.8", "28.0", "69.6", "30.5", "1006.4", "0.0", ""
"19/12/28", "87", "2.1", "27.2", "65.1", "28.8", "1007.5", "0.0", ""
"19/12/29", "114", "2.0", "27.1", "61.3", "28.3", "1007.6", "0.0", ""
"19/12/30", "59", "2.0", "27.2", "58.8", "28.2", "1009.0", "0.0", ""
